L1,ID1,L2,ID2
cityCouncil,17,fireCompany,6X50
cityCouncil,17,fireCompany,6X71
cityCouncil,17,fireCompany,6X73
cityCouncil,17,fireCompany,6X82
cityCouncil,17,fireCompany,6X83
cityCouncil,17,fireCompany,7X90
cityCouncil,17,fireCompany,6X94
cityCouncil,17,fireCompany,6X17
cityCouncil,17,fireCompany,6X19
cityCouncil,17,fireCompany,6X29
cityCouncil,17,fireCompany,6X31
cityCouncil,17,fireCompany,7X38
cityCouncil,17,fireCompany,6X42
cityCouncil,17,fireCompany,6X48
cityCouncil,17,fireCompany,6X54
cityCouncil,17,fireCompany,6X55
cityCouncil,17,fireCompany,7X58
cityCouncil,17,fireCompany,6X41
cityCouncil,18,fireCompany,7X45
cityCouncil,18,fireCompany,6X64
cityCouncil,18,fireCompany,7X90
cityCouncil,18,fireCompany,6X96
cityCouncil,18,fireCompany,6X47
cityCouncil,18,fireCompany,6X54
cityCouncil,19,fireCompany,14X274
cityCouncil,19,fireCompany,14X295
cityCouncil,19,fireCompany,14X297
cityCouncil,19,fireCompany,14X306
cityCouncil,19,fireCompany,14X313
cityCouncil,19,fireCompany,14X316
cityCouncil,19,fireCompany,14X320
cityCouncil,19,fireCompany,14X129
cityCouncil,19,fireCompany,14X130
cityCouncil,19,fireCompany,14X144
cityCouncil,19,fireCompany,14X164
cityCouncil,19,fireCompany,14X167
cityCouncil,20,fireCompany,14X273
cityCouncil,20,fireCompany,14X274
cityCouncil,20,fireCompany,14X299
cityCouncil,20,fireCompany,14X129
cityCouncil,20,fireCompany,14X130
cityCouncil,20,fireCompany,14X144
cityCouncil,20,fireCompany,14X152
cityCouncil,20,fireCompany,14X167
cityCouncil,21,fireCompany,14X263
cityCouncil,21,fireCompany,14X289
cityCouncil,21,fireCompany,14X316
cityCouncil,21,fireCompany,14X324
cityCouncil,21,fireCompany,14X129
cityCouncil,21,fireCompany,14X138
cityCouncil,21,fireCompany,14X154
cityCouncil,22,fireCompany,14X260
cityCouncil,22,fireCompany,14X262
cityCouncil,22,fireCompany,14X263
cityCouncil,22,fireCompany,14X307
cityCouncil,22,fireCompany,14X312
cityCouncil,22,fireCompany,14X316
cityCouncil,22,fireCompany,14X116
cityCouncil,22,fireCompany,14X117
cityCouncil,23,fireCompany,14X251
cityCouncil,23,fireCompany,13X301
cityCouncil,23,fireCompany,14X313
cityCouncil,23,fireCompany,14X326
cityCouncil,23,fireCompany,14X152
cityCouncil,23,fireCompany,14X160
cityCouncil,23,fireCompany,14X162
cityCouncil,23,fireCompany,14X164
cityCouncil,24,fireCompany,13X298
cityCouncil,24,fireCompany,14X299
cityCouncil,24,fireCompany,13X315
cityCouncil,24,fireCompany,13X125
cityCouncil,24,fireCompany,13X151
cityCouncil,24,fireCompany,14X152
cityCouncil,25,fireCompany,14X287
cityCouncil,25,fireCompany,14X289
cityCouncil,25,fireCompany,14X292
cityCouncil,25,fireCompany,14X307
cityCouncil,25,fireCompany,14X316
cityCouncil,25,fireCompany,14X324
cityCouncil,25,fireCompany,14X154
cityCouncil,26,fireCompany,14X258
cityCouncil,26,fireCompany,14X259
cityCouncil,26,fireCompany,14X260
cityCouncil,26,fireCompany,14X262
cityCouncil,26,fireCompany,14X287
cityCouncil,26,fireCompany,14X292
cityCouncil,26,fireCompany,14X307
cityCouncil,26,fireCompany,14X325
cityCouncil,26,fireCompany,14X115
cityCouncil,26,fireCompany,14X116
cityCouncil,26,fireCompany,14X128
cityCouncil,26,fireCompany,14X163
cityCouncil,26,fireCompany,14X288
cityCouncil,27,fireCompany,13X275
cityCouncil,27,fireCompany,13X298
cityCouncil,27,fireCompany,13X303
cityCouncil,27,fireCompany,14X304
cityCouncil,27,fireCompany,13X311
cityCouncil,27,fireCompany,13X317
cityCouncil,27,fireCompany,13X125
cityCouncil,27,fireCompany,13X127
cityCouncil,27,fireCompany,13X133
cityCouncil,27,fireCompany,13X150
cityCouncil,27,fireCompany,13X155
cityCouncil,27,fireCompany,13X158
cityCouncil,27,fireCompany,14X162
cityCouncil,27,fireCompany,13X165
cityCouncil,28,fireCompany,13X275
cityCouncil,28,fireCompany,13X285
cityCouncil,28,fireCompany,13X294
cityCouncil,28,fireCompany,13X302
cityCouncil,28,fireCompany,13X303
cityCouncil,28,fireCompany,13X308
cityCouncil,28,fireCompany,13X126
cityCouncil,28,fireCompany,13X133
cityCouncil,28,fireCompany,13X155
cityCouncil,28,fireCompany,13X270
cityCouncil,29,fireCompany,13X294
cityCouncil,29,fireCompany,13X298
cityCouncil,29,fireCompany,14X299
cityCouncil,29,fireCompany,13X305
cityCouncil,29,fireCompany,13X315
cityCouncil,29,fireCompany,14X324
cityCouncil,29,fireCompany,14X136
cityCouncil,29,fireCompany,13X143
cityCouncil,29,fireCompany,13X151
cityCouncil,29,fireCompany,13X270
cityCouncil,30,fireCompany,14X259
cityCouncil,30,fireCompany,13X286
cityCouncil,30,fireCompany,14X287
cityCouncil,30,fireCompany,14X291
cityCouncil,30,fireCompany,14X292
cityCouncil,30,fireCompany,13X293
cityCouncil,30,fireCompany,13X305
cityCouncil,30,fireCompany,14X319
cityCouncil,30,fireCompany,13X135
cityCouncil,30,fireCompany,14X136
cityCouncil,30,fireCompany,14X140
cityCouncil,30,fireCompany,13X142
cityCouncil,30,fireCompany,13X143
cityCouncil,30,fireCompany,15X175
cityCouncil,30,fireCompany,14X288
cityCouncil,31,fireCompany,13X264
cityCouncil,31,fireCompany,13X265
cityCouncil,31,fireCompany,13X266
cityCouncil,31,fireCompany,13X302
cityCouncil,31,fireCompany,13X311
cityCouncil,31,fireCompany,13X314
cityCouncil,31,fireCompany,13X328
cityCouncil,31,fireCompany,13X121
cityCouncil,31,fireCompany,13X134
cityCouncil,31,fireCompany,13X155
cityCouncil,31,fireCompany,13X158
cityCouncil,31,fireCompany,13X165
cityCouncil,32,fireCompany,13X266
cityCouncil,32,fireCompany,13X268
cityCouncil,32,fireCompany,13X285
cityCouncil,32,fireCompany,13X293
cityCouncil,32,fireCompany,13X294
cityCouncil,32,fireCompany,13X302
cityCouncil,32,fireCompany,13X308
cityCouncil,32,fireCompany,13X329
cityCouncil,32,fireCompany,13X331
cityCouncil,32,fireCompany,15X107
cityCouncil,32,fireCompany,13X121
cityCouncil,32,fireCompany,13X137
cityCouncil,32,fireCompany,13X142
cityCouncil,32,fireCompany,13X143
cityCouncil,32,fireCompany,13X173
cityCouncil,33,fireCompany,11X205
cityCouncil,33,fireCompany,11X207
cityCouncil,33,fireCompany,11X211
cityCouncil,33,fireCompany,11X221
cityCouncil,33,fireCompany,11X224
cityCouncil,33,fireCompany,11X226
cityCouncil,33,fireCompany,11X229
cityCouncil,33,fireCompany,11X230
cityCouncil,33,fireCompany,11X238
cityCouncil,33,fireCompany,11X279
cityCouncil,33,fireCompany,11X102
cityCouncil,33,fireCompany,11X104
cityCouncil,33,fireCompany,11X106
cityCouncil,33,fireCompany,11X110
cityCouncil,33,fireCompany,11X118
cityCouncil,33,fireCompany,11X119
cityCouncil,33,fireCompany,11X146
cityCouncil,34,fireCompany,11X206
cityCouncil,34,fireCompany,11X216
cityCouncil,34,fireCompany,11X217
cityCouncil,34,fireCompany,11X218
cityCouncil,34,fireCompany,11X221
cityCouncil,34,fireCompany,11X229
cityCouncil,34,fireCompany,11X237
cityCouncil,34,fireCompany,15X277
cityCouncil,34,fireCompany,13X286
cityCouncil,34,fireCompany,14X291
cityCouncil,34,fireCompany,11X104
cityCouncil,34,fireCompany,11X108
cityCouncil,34,fireCompany,15X112
cityCouncil,34,fireCompany,11X124
cityCouncil,34,fireCompany,14X140
cityCouncil,34,fireCompany,11X146
cityCouncil,35,fireCompany,11X207
cityCouncil,35,fireCompany,11X210
cityCouncil,35,fireCompany,11X219
cityCouncil,35,fireCompany,11X226
cityCouncil,35,fireCompany,15X234
cityCouncil,35,fireCompany,11X235
cityCouncil,35,fireCompany,15X280
cityCouncil,35,fireCompany,11X102
cityCouncil,35,fireCompany,11X105
cityCouncil,35,fireCompany,11X118
cityCouncil,35,fireCompany,11X119
cityCouncil,35,fireCompany,15X132
cityCouncil,36,fireCompany,15X214
cityCouncil,36,fireCompany,11X217
cityCouncil,36,fireCompany,11X219
cityCouncil,36,fireCompany,11X230
cityCouncil,36,fireCompany,15X234
cityCouncil,36,fireCompany,11X235
cityCouncil,36,fireCompany,15X280
cityCouncil,36,fireCompany,11X102
cityCouncil,36,fireCompany,15X111
cityCouncil,36,fireCompany,15X123
cityCouncil,36,fireCompany,15X132
cityCouncil,37,fireCompany,11X217
cityCouncil,37,fireCompany,11X218
cityCouncil,37,fireCompany,15X225
cityCouncil,37,fireCompany,15X233
cityCouncil,37,fireCompany,15X236
cityCouncil,37,fireCompany,11X271
cityCouncil,37,fireCompany,15X277
cityCouncil,37,fireCompany,15X332
cityCouncil,37,fireCompany,15X103
cityCouncil,37,fireCompany,15X107
cityCouncil,37,fireCompany,15X112
cityCouncil,37,fireCompany,15X120
cityCouncil,37,fireCompany,11X124
cityCouncil,37,fireCompany,15X175
cityCouncil,37,fireCompany,15X176
cityCouncil,37,fireCompany,15X252
cityCouncil,38,fireCompany,8X201
cityCouncil,38,fireCompany,11X202
cityCouncil,38,fireCompany,8X228
cityCouncil,38,fireCompany,8X241
cityCouncil,38,fireCompany,8X247
cityCouncil,38,fireCompany,11X282
cityCouncil,38,fireCompany,8X284
cityCouncil,38,fireCompany,11X101
cityCouncil,38,fireCompany,8X109
cityCouncil,38,fireCompany,8X114
cityCouncil,38,fireCompany,11X122
cityCouncil,38,fireCompany,11X131
cityCouncil,38,fireCompany,8X172
cityCouncil,39,fireCompany,11X202
cityCouncil,39,fireCompany,11X220
cityCouncil,39,fireCompany,11X224
cityCouncil,39,fireCompany,11X226
cityCouncil,39,fireCompany,11X239
cityCouncil,39,fireCompany,11X240
cityCouncil,39,fireCompany,8X247
cityCouncil,39,fireCompany,15X250
cityCouncil,39,fireCompany,11X279
cityCouncil,39,fireCompany,11X282
cityCouncil,39,fireCompany,11X105
cityCouncil,39,fireCompany,11X122
cityCouncil,39,fireCompany,11X131
cityCouncil,39,fireCompany,11X148
cityCouncil,39,fireCompany,11X1
cityCouncil,40,fireCompany,11X240
cityCouncil,40,fireCompany,15X248
cityCouncil,40,fireCompany,15X249
cityCouncil,40,fireCompany,15X250
cityCouncil,40,fireCompany,15X255
cityCouncil,40,fireCompany,15X281
cityCouncil,40,fireCompany,15X113
cityCouncil,40,fireCompany,15X147
cityCouncil,41,fireCompany,15X214
cityCouncil,41,fireCompany,15X222
cityCouncil,41,fireCompany,15X227
cityCouncil,41,fireCompany,15X231
cityCouncil,41,fireCompany,15X233
cityCouncil,41,fireCompany,15X234
cityCouncil,41,fireCompany,15X249
cityCouncil,41,fireCompany,15X257
cityCouncil,41,fireCompany,15X283
cityCouncil,41,fireCompany,15X113
cityCouncil,41,fireCompany,15X120
cityCouncil,41,fireCompany,15X123
cityCouncil,41,fireCompany,15X174
cityCouncil,41,fireCompany,15X176
cityCouncil,42,fireCompany,15X225
cityCouncil,42,fireCompany,15X227
cityCouncil,42,fireCompany,15X231
cityCouncil,42,fireCompany,15X236
cityCouncil,42,fireCompany,15X257
cityCouncil,42,fireCompany,13X266
cityCouncil,42,fireCompany,15X283
cityCouncil,42,fireCompany,15X290
cityCouncil,42,fireCompany,15X323
cityCouncil,42,fireCompany,15X103
cityCouncil,42,fireCompany,15X107
cityCouncil,42,fireCompany,15X120
cityCouncil,42,fireCompany,15X170
cityCouncil,42,fireCompany,13X173
cityCouncil,42,fireCompany,15X174
cityCouncil,43,fireCompany,8X241
cityCouncil,43,fireCompany,8X242
cityCouncil,43,fireCompany,8X243
cityCouncil,43,fireCompany,8X284
cityCouncil,43,fireCompany,8X109
cityCouncil,43,fireCompany,8X149
cityCouncil,43,fireCompany,8X166
cityCouncil,43,fireCompany,8X168
cityCouncil,43,fireCompany,8X172
cityCouncil,44,fireCompany,8X247
cityCouncil,44,fireCompany,15X250
cityCouncil,44,fireCompany,8X253
cityCouncil,44,fireCompany,11X282
cityCouncil,44,fireCompany,8X284
cityCouncil,44,fireCompany,8X330
cityCouncil,44,fireCompany,11X148
cityCouncil,44,fireCompany,15X153
cityCouncil,44,fireCompany,15X156
cityCouncil,44,fireCompany,8X168
cityCouncil,45,fireCompany,15X248
cityCouncil,45,fireCompany,15X250
cityCouncil,45,fireCompany,15X255
cityCouncil,45,fireCompany,15X276
cityCouncil,45,fireCompany,15X281
cityCouncil,45,fireCompany,15X309
cityCouncil,45,fireCompany,15X310
cityCouncil,45,fireCompany,15X156
cityCouncil,45,fireCompany,15X157
cityCouncil,45,fireCompany,15X159
cityCouncil,45,fireCompany,15X174
cityCouncil,46,fireCompany,15X257
cityCouncil,46,fireCompany,15X309
cityCouncil,46,fireCompany,15X310
cityCouncil,46,fireCompany,15X321
cityCouncil,46,fireCompany,15X323
cityCouncil,46,fireCompany,15X159
cityCouncil,46,fireCompany,8X169
cityCouncil,46,fireCompany,15X170
cityCouncil,47,fireCompany,8X243
cityCouncil,47,fireCompany,8X245
cityCouncil,47,fireCompany,8X247
cityCouncil,47,fireCompany,8X253
cityCouncil,47,fireCompany,15X254
cityCouncil,47,fireCompany,8X318
cityCouncil,47,fireCompany,8X330
cityCouncil,47,fireCompany,8X161
cityCouncil,47,fireCompany,8X166
cityCouncil,47,fireCompany,8X168
cityCouncil,47,fireCompany,8X169
cityCouncil,47,fireCompany,8X172
cityCouncil,48,fireCompany,8X245
cityCouncil,48,fireCompany,8X246
cityCouncil,48,fireCompany,15X254
cityCouncil,48,fireCompany,15X276
cityCouncil,48,fireCompany,15X321
cityCouncil,48,fireCompany,15X156
cityCouncil,48,fireCompany,15X159
cityCouncil,48,fireCompany,8X169
cityCouncil,49,fireCompany,8X152
cityCouncil,49,fireCompany,8X153
cityCouncil,49,fireCompany,8X155
cityCouncil,49,fireCompany,8X156
cityCouncil,49,fireCompany,8X157
cityCouncil,49,fireCompany,8X158
cityCouncil,49,fireCompany,8X160
cityCouncil,49,fireCompany,8X163
cityCouncil,49,fireCompany,8X166
cityCouncil,49,fireCompany,8X77
cityCouncil,49,fireCompany,8X78
cityCouncil,49,fireCompany,8X79
cityCouncil,49,fireCompany,8X80
cityCouncil,49,fireCompany,8X83
cityCouncil,50,fireCompany,8X152
cityCouncil,50,fireCompany,8X153
cityCouncil,50,fireCompany,8X157
cityCouncil,50,fireCompany,8X158
cityCouncil,50,fireCompany,8X159
cityCouncil,50,fireCompany,8X160
cityCouncil,50,fireCompany,8X161
cityCouncil,50,fireCompany,8X163
cityCouncil,50,fireCompany,8X165
cityCouncil,50,fireCompany,8X166
cityCouncil,50,fireCompany,8X81
cityCouncil,50,fireCompany,8X83
cityCouncil,50,fireCompany,8X85
cityCouncil,50,fireCompany,8X86
cityCouncil,50,fireCompany,8X8
cityCouncil,51,fireCompany,8X151
cityCouncil,51,fireCompany,8X162
cityCouncil,51,fireCompany,8X164
cityCouncil,51,fireCompany,8X165
cityCouncil,51,fireCompany,8X167
cityCouncil,51,fireCompany,8X168
cityCouncil,51,fireCompany,8X76
cityCouncil,51,fireCompany,8X82
cityCouncil,51,fireCompany,8X84
cityCouncil,51,fireCompany,8X85
cityCouncil,51,fireCompany,8X86
cityCouncil,51,fireCompany,8X87
cityCouncil,51,fireCompany,8X8
borough,Staten Island,communityDistrict,501
borough,Staten Island,communityDistrict,502
borough,Staten Island,communityDistrict,503
borough,Staten Island,communityDistrict,595
borough,Bronx,communityDistrict,201
borough,Bronx,communityDistrict,202
borough,Bronx,communityDistrict,203
borough,Bronx,communityDistrict,204
borough,Bronx,communityDistrict,205
borough,Bronx,communityDistrict,206
borough,Bronx,communityDistrict,207
borough,Bronx,communityDistrict,208
borough,Bronx,communityDistrict,209
borough,Bronx,communityDistrict,210
borough,Bronx,communityDistrict,211
borough,Bronx,communityDistrict,212
borough,Bronx,communityDistrict,226
borough,Bronx,communityDistrict,227
borough,Bronx,communityDistrict,228
borough,Bronx,communityDistrict,401
borough,Brooklyn,communityDistrict,301
borough,Brooklyn,communityDistrict,302
borough,Brooklyn,communityDistrict,303
borough,Brooklyn,communityDistrict,304
borough,Brooklyn,communityDistrict,305
borough,Brooklyn,communityDistrict,306
borough,Brooklyn,communityDistrict,307
borough,Brooklyn,communityDistrict,308
borough,Brooklyn,communityDistrict,309
borough,Brooklyn,communityDistrict,310
borough,Brooklyn,communityDistrict,311
borough,Brooklyn,communityDistrict,312
borough,Brooklyn,communityDistrict,313
borough,Brooklyn,communityDistrict,314
borough,Brooklyn,communityDistrict,315
borough,Brooklyn,communityDistrict,316
borough,Brooklyn,communityDistrict,317
borough,Brooklyn,communityDistrict,318
borough,Brooklyn,communityDistrict,355
borough,Brooklyn,communityDistrict,356
borough,Queens,communityDistrict,401
borough,Queens,communityDistrict,402
borough,Queens,communityDistrict,403
borough,Queens,communityDistrict,404
borough,Queens,communityDistrict,405
borough,Queens,communityDistrict,406
borough,Queens,communityDistrict,407
borough,Queens,communityDistrict,408
borough,Queens,communityDistrict,409
borough,Queens,communityDistrict,410
borough,Queens,communityDistrict,411
borough,Queens,communityDistrict,412
borough,Queens,communityDistrict,413
borough,Queens,communityDistrict,414
borough,Queens,communityDistrict,480
borough,Queens,communityDistrict,481
borough,Queens,communityDistrict,482
borough,Queens,communityDistrict,483
borough,Queens,communityDistrict,484
borough,Manhattan,communityDistrict,101
borough,Manhattan,communityDistrict,102
borough,Manhattan,communityDistrict,103
borough,Manhattan,communityDistrict,104
borough,Manhattan,communityDistrict,105
borough,Manhattan,communityDistrict,106
borough,Manhattan,communityDistrict,107
borough,Manhattan,communityDistrict,108
borough,Manhattan,communityDistrict,109
borough,Manhattan,communityDistrict,110
borough,Manhattan,communityDistrict,111
borough,Manhattan,communityDistrict,112
borough,Manhattan,communityDistrict,164
borough,Manhattan,communityDistrict,207
borough,Manhattan,communityDistrict,208
borough,Manhattan,communityDistrict,301
borough,Manhattan,communityDistrict,302
borough,Manhattan,communityDistrict,306
fireCompany,1X1,schoolDistrict,2
fireCompany,1X10,schoolDistrict,2
fireCompany,1X14,schoolDistrict,2
fireCompany,1X15,schoolDistrict,1
fireCompany,1X15,schoolDistrict,2
fireCompany,8X151,schoolDistrict,31
fireCompany,8X152,schoolDistrict,31
fireCompany,8X153,schoolDistrict,31
fireCompany,8X155,schoolDistrict,31
fireCompany,8X156,schoolDistrict,31
fireCompany,8X157,schoolDistrict,31
fireCompany,8X158,schoolDistrict,31
fireCompany,8X159,schoolDistrict,31
fireCompany,3X16,schoolDistrict,2
fireCompany,8X160,schoolDistrict,31
fireCompany,8X161,schoolDistrict,31
fireCompany,8X162,schoolDistrict,31
fireCompany,8X163,schoolDistrict,31
fireCompany,8X164,schoolDistrict,31
fireCompany,8X165,schoolDistrict,31
fireCompany,8X166,schoolDistrict,31
fireCompany,8X167,schoolDistrict,31
fireCompany,8X168,schoolDistrict,31
fireCompany,8X201,schoolDistrict,15
fireCompany,8X201,schoolDistrict,20
fireCompany,11X202,schoolDistrict,15
fireCompany,11X205,schoolDistrict,13
fireCompany,11X206,schoolDistrict,14
fireCompany,11X207,schoolDistrict,15
fireCompany,11X207,schoolDistrict,13
fireCompany,11X207,schoolDistrict,14
fireCompany,3X21,schoolDistrict,2
fireCompany,11X210,schoolDistrict,13
fireCompany,11X211,schoolDistrict,14
fireCompany,15X214,schoolDistrict,16
fireCompany,11X216,schoolDistrict,14
fireCompany,11X217,schoolDistrict,32
fireCompany,11X217,schoolDistrict,14
fireCompany,11X217,schoolDistrict,16
fireCompany,11X218,schoolDistrict,32
fireCompany,11X218,schoolDistrict,14
fireCompany,11X219,schoolDistrict,17
fireCompany,11X219,schoolDistrict,13
fireCompany,3X22,schoolDistrict,3
fireCompany,3X22,schoolDistrict,2
fireCompany,11X220,schoolDistrict,17
fireCompany,11X220,schoolDistrict,15
fireCompany,11X221,schoolDistrict,14
fireCompany,15X222,schoolDistrict,23
fireCompany,15X222,schoolDistrict,16
fireCompany,11X224,schoolDistrict,15
fireCompany,11X224,schoolDistrict,13
fireCompany,15X225,schoolDistrict,19
fireCompany,11X226,schoolDistrict,15
fireCompany,11X226,schoolDistrict,13
fireCompany,15X227,schoolDistrict,23
fireCompany,8X228,schoolDistrict,15
fireCompany,11X229,schoolDistrict,14
fireCompany,3X23,schoolDistrict,2
fireCompany,11X230,schoolDistrict,13
fireCompany,11X230,schoolDistrict,14
fireCompany,15X231,schoolDistrict,23
fireCompany,15X231,schoolDistrict,19
fireCompany,15X233,schoolDistrict,23
fireCompany,15X233,schoolDistrict,32
fireCompany,15X233,schoolDistrict,16
fireCompany,15X233,schoolDistrict,19
fireCompany,15X234,schoolDistrict,17
fireCompany,15X234,schoolDistrict,13
fireCompany,15X234,schoolDistrict,16
fireCompany,11X235,schoolDistrict,13
fireCompany,11X235,schoolDistrict,16
fireCompany,15X236,schoolDistrict,19
fireCompany,11X237,schoolDistrict,32
fireCompany,11X237,schoolDistrict,14
fireCompany,11X238,schoolDistrict,14
fireCompany,11X239,schoolDistrict,15
fireCompany,11X239,schoolDistrict,13
fireCompany,1X24,schoolDistrict,2
fireCompany,11X240,schoolDistrict,17
fireCompany,11X240,schoolDistrict,15
fireCompany,11X240,schoolDistrict,20
fireCompany,11X240,schoolDistrict,22
fireCompany,8X241,schoolDistrict,20
fireCompany,8X242,schoolDistrict,20
fireCompany,8X243,schoolDistrict,21
fireCompany,8X243,schoolDistrict,20
fireCompany,8X245,schoolDistrict,21
fireCompany,8X246,schoolDistrict,21
fireCompany,8X246,schoolDistrict,22
fireCompany,8X247,schoolDistrict,21
fireCompany,8X247,schoolDistrict,20
fireCompany,15X248,schoolDistrict,18
fireCompany,15X248,schoolDistrict,17
fireCompany,15X249,schoolDistrict,17
fireCompany,15X250,schoolDistrict,21
fireCompany,15X250,schoolDistrict,20
fireCompany,15X250,schoolDistrict,22
fireCompany,14X251,schoolDistrict,26
fireCompany,8X253,schoolDistrict,21
fireCompany,15X254,schoolDistrict,21
fireCompany,15X255,schoolDistrict,18
fireCompany,15X255,schoolDistrict,17
fireCompany,15X255,schoolDistrict,22
fireCompany,15X257,schoolDistrict,18
fireCompany,15X257,schoolDistrict,23
fireCompany,15X257,schoolDistrict,19
fireCompany,14X258,schoolDistrict,30
fireCompany,14X259,schoolDistrict,24
fireCompany,1X26,schoolDistrict,2
fireCompany,14X260,schoolDistrict,30
fireCompany,14X260,schoolDistrict,2
fireCompany,14X262,schoolDistrict,30
fireCompany,14X263,schoolDistrict,30
fireCompany,14X263,schoolDistrict,7
fireCompany,13X264,schoolDistrict,27
fireCompany,13X265,schoolDistrict,27
fireCompany,13X266,schoolDistrict,19
fireCompany,13X266,schoolDistrict,27
fireCompany,13X268,schoolDistrict,27
fireCompany,11X271,schoolDistrict,32
fireCompany,14X273,schoolDistrict,25
fireCompany,14X274,schoolDistrict,25
fireCompany,13X275,schoolDistrict,28
fireCompany,13X275,schoolDistrict,29
fireCompany,15X276,schoolDistrict,21
fireCompany,15X276,schoolDistrict,22
fireCompany,15X277,schoolDistrict,32
fireCompany,11X279,schoolDistrict,15
fireCompany,1X28,schoolDistrict,1
fireCompany,15X280,schoolDistrict,17
fireCompany,15X280,schoolDistrict,13
fireCompany,15X281,schoolDistrict,21
fireCompany,15X281,schoolDistrict,22
fireCompany,11X282,schoolDistrict,15
fireCompany,11X282,schoolDistrict,20
fireCompany,15X283,schoolDistrict,18
fireCompany,15X283,schoolDistrict,23
fireCompany,15X283,schoolDistrict,17
fireCompany,8X284,schoolDistrict,20
fireCompany,13X285,schoolDistrict,27
fireCompany,13X286,schoolDistrict,24
fireCompany,14X287,schoolDistrict,28
fireCompany,14X287,schoolDistrict,24
fireCompany,14X289,schoolDistrict,30
fireCompany,14X289,schoolDistrict,24
fireCompany,15X290,schoolDistrict,18
fireCompany,15X290,schoolDistrict,19
fireCompany,14X291,schoolDistrict,24
fireCompany,14X292,schoolDistrict,30
fireCompany,14X292,schoolDistrict,24
fireCompany,13X293,schoolDistrict,27
fireCompany,13X294,schoolDistrict,27
fireCompany,14X295,schoolDistrict,25
fireCompany,14X297,schoolDistrict,25
fireCompany,13X298,schoolDistrict,28
fireCompany,13X298,schoolDistrict,27
fireCompany,14X299,schoolDistrict,25
fireCompany,1X3,schoolDistrict,2
fireCompany,13X301,schoolDistrict,29
fireCompany,13X301,schoolDistrict,26
fireCompany,13X302,schoolDistrict,29
fireCompany,13X302,schoolDistrict,27
fireCompany,13X303,schoolDistrict,28
fireCompany,14X304,schoolDistrict,29
fireCompany,13X305,schoolDistrict,28
fireCompany,14X306,schoolDistrict,25
fireCompany,14X306,schoolDistrict,26
fireCompany,14X307,schoolDistrict,30
fireCompany,13X308,schoolDistrict,27
fireCompany,15X309,schoolDistrict,22
fireCompany,15X310,schoolDistrict,18
fireCompany,15X310,schoolDistrict,22
fireCompany,13X311,schoolDistrict,28
fireCompany,13X311,schoolDistrict,29
fireCompany,14X312,schoolDistrict,30
fireCompany,14X313,schoolDistrict,26
fireCompany,13X314,schoolDistrict,29
fireCompany,13X314,schoolDistrict,27
fireCompany,13X315,schoolDistrict,25
fireCompany,13X315,schoolDistrict,28
fireCompany,14X316,schoolDistrict,25
fireCompany,14X316,schoolDistrict,30
fireCompany,14X316,schoolDistrict,24
fireCompany,13X317,schoolDistrict,29
fireCompany,8X318,schoolDistrict,21
fireCompany,14X319,schoolDistrict,24
fireCompany,14X320,schoolDistrict,25
fireCompany,14X320,schoolDistrict,26
fireCompany,15X321,schoolDistrict,22
fireCompany,15X323,schoolDistrict,18
fireCompany,15X323,schoolDistrict,22
fireCompany,14X324,schoolDistrict,28
fireCompany,14X324,schoolDistrict,24
fireCompany,14X325,schoolDistrict,30
fireCompany,14X325,schoolDistrict,24
fireCompany,14X326,schoolDistrict,26
fireCompany,13X328,schoolDistrict,27
fireCompany,13X329,schoolDistrict,27
fireCompany,1X33,schoolDistrict,1
fireCompany,1X33,schoolDistrict,2
fireCompany,8X330,schoolDistrict,21
fireCompany,8X330,schoolDistrict,20
fireCompany,13X331,schoolDistrict,27
fireCompany,15X332,schoolDistrict,19
fireCompany,1X34,schoolDistrict,2
fireCompany,3X35,schoolDistrict,4
fireCompany,3X35,schoolDistrict,5
fireCompany,3X37,schoolDistrict,5
fireCompany,7X38,schoolDistrict,11
fireCompany,3X39,schoolDistrict,3
fireCompany,3X39,schoolDistrict,2
fireCompany,1X4,schoolDistrict,2
fireCompany,3X40,schoolDistrict,3
fireCompany,3X40,schoolDistrict,2
fireCompany,7X42,schoolDistrict,9
fireCompany,7X43,schoolDistrict,10
fireCompany,7X43,schoolDistrict,9
fireCompany,3X44,schoolDistrict,3
fireCompany,3X44,schoolDistrict,2
fireCompany,7X45,schoolDistrict,12
fireCompany,6X46,schoolDistrict,10
fireCompany,6X46,schoolDistrict,9
fireCompany,3X47,schoolDistrict,3
fireCompany,3X47,schoolDistrict,5
fireCompany,7X48,schoolDistrict,10
fireCompany,1X5,schoolDistrict,1
fireCompany,1X5,schoolDistrict,2
fireCompany,6X50,schoolDistrict,8
fireCompany,6X50,schoolDistrict,12
fireCompany,6X50,schoolDistrict,7
fireCompany,6X50,schoolDistrict,9
fireCompany,7X52,schoolDistrict,10
fireCompany,3X53,schoolDistrict,4
fireCompany,3X53,schoolDistrict,3
fireCompany,3X53,schoolDistrict,2
fireCompany,3X54,schoolDistrict,2
fireCompany,1X55,schoolDistrict,1
fireCompany,1X55,schoolDistrict,2
fireCompany,3X58,schoolDistrict,4
fireCompany,3X58,schoolDistrict,3
fireCompany,3X58,schoolDistrict,5
fireCompany,6X59,schoolDistrict,5
fireCompany,1X6,schoolDistrict,2
fireCompany,6X60,schoolDistrict,7
fireCompany,7X62,schoolDistrict,11
