fileName,ID1,ID2
AssemblyDistricts-BoroughBoundaries.geojson,52,Ring self-intersection
AssemblyDistricts-BoroughBoundaries.geojson,52,Ring self-intersection
AssemblyDistricts-BoroughBoundaries.geojson,63,Ring self-intersection
AssemblyDistricts-BoroughBoundaries.geojson,70,Ring self-intersection
AssemblyDistricts-BoroughBoundaries.geojson,58,NULL
AssemblyDistricts-BoroughBoundaries.geojson,43,NULL
AssemblyDistricts-BoroughBoundaries.geojson,56,NULL
AssemblyDistricts-BoroughBoundaries.geojson,41,NULL
AssemblyDistricts-BoroughBoundaries.geojson,65,NULL
AssemblyDistricts-BoroughBoundaries.geojson,65,NULL
AssemblyDistricts-BoroughBoundaries.geojson,66,NULL
AssemblyDistricts-BoroughBoundaries.geojson,82,NULL
AssemblyDistricts-BoroughBoundaries.geojson,53,NULL
AssemblyDistricts-BoroughBoundaries.geojson,53,NULL
AssemblyDistricts-BoroughBoundaries.geojson,51,NULL
AssemblyDistricts-BoroughBoundaries.geojson,68,NULL
AssemblyDistricts-BoroughBoundaries.geojson,45,NULL
AssemblyDistricts-BoroughBoundaries.geojson,55,NULL
AssemblyDistricts-BoroughBoundaries.geojson,48,NULL
AssemblyDistricts-BoroughBoundaries.geojson,87,NULL
AssemblyDistricts-BoroughBoundaries.geojson,80,NULL
AssemblyDistricts-BoroughBoundaries.geojson,72,NULL
AssemblyDistricts-BoroughBoundaries.geojson,72,NULL
AssemblyDistricts-BoroughBoundaries.geojson,81,NULL
AssemblyDistricts-BoroughBoundaries.geojson,81,NULL
AssemblyDistricts-BoroughBoundaries.geojson,50,NULL
AssemblyDistricts-BoroughBoundaries.geojson,85,NULL
AssemblyDistricts-BoroughBoundaries.geojson,85,NULL
AssemblyDistricts-BoroughBoundaries.geojson,28,NULL
AssemblyDistricts-BoroughBoundaries.geojson,32,NULL
AssemblyDistricts-BoroughBoundaries.geojson,42,NULL
AssemblyDistricts-BoroughBoundaries.geojson,44,NULL
AssemblyDistricts-BoroughBoundaries.geojson,64,NULL
AssemblyDistricts-BoroughBoundaries.geojson,64,NULL
AssemblyDistricts-BoroughBoundaries.geojson,40,NULL
AssemblyDistricts-BoroughBoundaries.geojson,57,NULL
AssemblyDistricts-BoroughBoundaries.geojson,25,NULL
AssemblyDistricts-BoroughBoundaries.geojson,27,NULL
AssemblyDistricts-BoroughBoundaries.geojson,35,NULL
AssemblyDistricts-BoroughBoundaries.geojson,62,NULL
AssemblyDistricts-BoroughBoundaries.geojson,33,NULL
AssemblyDistricts-BoroughBoundaries.geojson,36,NULL
AssemblyDistricts-BoroughBoundaries.geojson,49,NULL
AssemblyDistricts-BoroughBoundaries.geojson,26,NULL
AssemblyDistricts-BoroughBoundaries.geojson,73,NULL
AssemblyDistricts-BoroughBoundaries.geojson,59,NULL
AssemblyDistricts-BoroughBoundaries.geojson,59,NULL
AssemblyDistricts-BoroughBoundaries.geojson,34,NULL
AssemblyDistricts-BoroughBoundaries.geojson,39,NULL
AssemblyDistricts-BoroughBoundaries.geojson,46,NULL
AssemblyDistricts-BoroughBoundaries.geojson,47,NULL
AssemblyDistricts-BoroughBoundaries.geojson,69,NULL
AssemblyDistricts-BoroughBoundaries.geojson,79,NULL
AssemblyDistricts-BoroughBoundaries.geojson,84,NULL
AssemblyDistricts-BoroughBoundaries.geojson,78,NULL
AssemblyDistricts-BoroughBoundaries.geojson,86,NULL
AssemblyDistricts-BoroughBoundaries.geojson,31,NULL
AssemblyDistricts-BoroughBoundaries.geojson,24,NULL
AssemblyDistricts-BoroughBoundaries.geojson,29,NULL
AssemblyDistricts-BoroughBoundaries.geojson,77,NULL
AssemblyDistricts-BoroughBoundaries.geojson,61,NULL
