fileName,ID1,ID2
SchoolDistricts1-NeighborhoodTabulationArea.geojson,18,BK50
SchoolDistricts1-NeighborhoodTabulationArea.geojson,18,BK58
SchoolDistricts1-NeighborhoodTabulationArea.geojson,18,BK81
SchoolDistricts1-NeighborhoodTabulationArea.geojson,18,BK91
SchoolDistricts1-NeighborhoodTabulationArea.geojson,18,BK95
SchoolDistricts1-NeighborhoodTabulationArea.geojson,18,BK60
SchoolDistricts1-NeighborhoodTabulationArea.geojson,18,BK96
SchoolDistricts1-NeighborhoodTabulationArea.geojson,18,BK82
SchoolDistricts1-NeighborhoodTabulationArea.geojson,18,BK45
SchoolDistricts1-NeighborhoodTabulationArea.geojson,18,BK99
SchoolDistricts1-NeighborhoodTabulationArea.geojson,23,BK85
SchoolDistricts1-NeighborhoodTabulationArea.geojson,23,BK61
SchoolDistricts1-NeighborhoodTabulationArea.geojson,23,BK79
SchoolDistricts1-NeighborhoodTabulationArea.geojson,23,BK81
SchoolDistricts1-NeighborhoodTabulationArea.geojson,23,BK96
SchoolDistricts1-NeighborhoodTabulationArea.geojson,23,BK35
SchoolDistricts1-NeighborhoodTabulationArea.geojson,23,BK78
SchoolDistricts1-NeighborhoodTabulationArea.geojson,23,BK82
SchoolDistricts1-NeighborhoodTabulationArea.geojson,23,BK83
SchoolDistricts1-NeighborhoodTabulationArea.geojson,25,QN51
SchoolDistricts1-NeighborhoodTabulationArea.geojson,25,QN27
SchoolDistricts1-NeighborhoodTabulationArea.geojson,25,QN23
SchoolDistricts1-NeighborhoodTabulationArea.geojson,25,QN22
SchoolDistricts1-NeighborhoodTabulationArea.geojson,25,QN26
SchoolDistricts1-NeighborhoodTabulationArea.geojson,25,QN35
SchoolDistricts1-NeighborhoodTabulationArea.geojson,25,QN49
SchoolDistricts1-NeighborhoodTabulationArea.geojson,25,QN47
SchoolDistricts1-NeighborhoodTabulationArea.geojson,25,QN62
SchoolDistricts1-NeighborhoodTabulationArea.geojson,25,QN37
SchoolDistricts1-NeighborhoodTabulationArea.geojson,25,QN38
SchoolDistricts1-NeighborhoodTabulationArea.geojson,25,QN52
SchoolDistricts1-NeighborhoodTabulationArea.geojson,25,QN46
SchoolDistricts1-NeighborhoodTabulationArea.geojson,25,QN48
SchoolDistricts1-NeighborhoodTabulationArea.geojson,25,QN25
SchoolDistricts1-NeighborhoodTabulationArea.geojson,25,QN99
SchoolDistricts1-NeighborhoodTabulationArea.geojson,8,BX55
SchoolDistricts1-NeighborhoodTabulationArea.geojson,8,BX52
SchoolDistricts1-NeighborhoodTabulationArea.geojson,8,BX09
SchoolDistricts1-NeighborhoodTabulationArea.geojson,8,BX10
SchoolDistricts1-NeighborhoodTabulationArea.geojson,8,BX99
SchoolDistricts1-NeighborhoodTabulationArea.geojson,8,BX27
SchoolDistricts1-NeighborhoodTabulationArea.geojson,8,BX39
SchoolDistricts1-NeighborhoodTabulationArea.geojson,8,BX33
SchoolDistricts1-NeighborhoodTabulationArea.geojson,8,BX34
SchoolDistricts1-NeighborhoodTabulationArea.geojson,8,BX35
SchoolDistricts1-NeighborhoodTabulationArea.geojson,8,BX75
SchoolDistricts1-NeighborhoodTabulationArea.geojson,8,BX59
SchoolDistricts1-NeighborhoodTabulationArea.geojson,8,BX08
SchoolDistricts1-NeighborhoodTabulationArea.geojson,8,BX46
SchoolDistricts1-NeighborhoodTabulationArea.geojson,8,BX37
SchoolDistricts1-NeighborhoodTabulationArea.geojson,32,BK79
SchoolDistricts1-NeighborhoodTabulationArea.geojson,32,BK77
SchoolDistricts1-NeighborhoodTabulationArea.geojson,32,QN20
SchoolDistricts1-NeighborhoodTabulationArea.geojson,32,BK35
SchoolDistricts1-NeighborhoodTabulationArea.geojson,32,BK78
SchoolDistricts1-NeighborhoodTabulationArea.geojson,32,BK90
SchoolDistricts1-NeighborhoodTabulationArea.geojson,32,BK99
SchoolDistricts1-NeighborhoodTabulationArea.geojson,32,QN99
SchoolDistricts1-NeighborhoodTabulationArea.geojson,21,BK88
SchoolDistricts1-NeighborhoodTabulationArea.geojson,21,BK25
SchoolDistricts1-NeighborhoodTabulationArea.geojson,21,BK43
SchoolDistricts1-NeighborhoodTabulationArea.geojson,21,BK26
SchoolDistricts1-NeighborhoodTabulationArea.geojson,21,BK46
SchoolDistricts1-NeighborhoodTabulationArea.geojson,21,BK17
SchoolDistricts1-NeighborhoodTabulationArea.geojson,21,BK19
SchoolDistricts1-NeighborhoodTabulationArea.geojson,21,BK23
SchoolDistricts1-NeighborhoodTabulationArea.geojson,21,BK44
SchoolDistricts1-NeighborhoodTabulationArea.geojson,21,BK42
SchoolDistricts1-NeighborhoodTabulationArea.geojson,21,BK29
SchoolDistricts1-NeighborhoodTabulationArea.geojson,21,BK21
SchoolDistricts1-NeighborhoodTabulationArea.geojson,21,BK28
SchoolDistricts1-NeighborhoodTabulationArea.geojson,28,QN08
SchoolDistricts1-NeighborhoodTabulationArea.geojson,28,QN19
SchoolDistricts1-NeighborhoodTabulationArea.geojson,28,QN21
SchoolDistricts1-NeighborhoodTabulationArea.geojson,28,QN55
SchoolDistricts1-NeighborhoodTabulationArea.geojson,28,QN17
SchoolDistricts1-NeighborhoodTabulationArea.geojson,28,QN18
SchoolDistricts1-NeighborhoodTabulationArea.geojson,28,QN35
SchoolDistricts1-NeighborhoodTabulationArea.geojson,28,QN03
SchoolDistricts1-NeighborhoodTabulationArea.geojson,28,QN02
SchoolDistricts1-NeighborhoodTabulationArea.geojson,28,QN37
SchoolDistricts1-NeighborhoodTabulationArea.geojson,28,QN38
SchoolDistricts1-NeighborhoodTabulationArea.geojson,28,QN01
SchoolDistricts1-NeighborhoodTabulationArea.geojson,28,QN76
SchoolDistricts1-NeighborhoodTabulationArea.geojson,28,QN54
SchoolDistricts1-NeighborhoodTabulationArea.geojson,28,QN60
SchoolDistricts1-NeighborhoodTabulationArea.geojson,28,QN61
SchoolDistricts1-NeighborhoodTabulationArea.geojson,28,QN25
SchoolDistricts1-NeighborhoodTabulationArea.geojson,28,QN29
SchoolDistricts1-NeighborhoodTabulationArea.geojson,28,QN99
SchoolDistricts1-NeighborhoodTabulationArea.geojson,29,QN41
SchoolDistricts1-NeighborhoodTabulationArea.geojson,29,QN08
SchoolDistricts1-NeighborhoodTabulationArea.geojson,29,QN33
